0.029916600035359158,-0.00034622803361842973,0.14042899998125538
0.009007574776288002,-6.723881835284454e-05,0.15283709420949898
-0.01187917243561537,-6.404652644418328e-05,0.1652948845892988
-0.033205004632098044,-6.407193453673854e-05,0.17698194768844291
-0.05503529239177705,-6.406635267039787e-05,0.18769708531369816
-0.07732549388177797,-6.40712761549693e-05,0.19741920886682685
-0.10003068156655294,-6.406801257673699e-05,0.20612831681719485
-0.12310483492078417,-6.406745338659835e-05,0.2138069017653742
-0.14650101233614166,-6.407205894923794e-05,0.22043983150890128
-0.1701718334461126,-6.406590094757379e-05,0.22601381518244712
-0.19406945145028115,-6.40732139622624e-05,0.2305173058180144
-0.21814548921122542,-6.406411545955767e-05,0.23394104486625808
-0.24235114505105124,-6.407273853287904e-05,0.23627842093033297
-0.2666374125842596,-6.406709395728391e-05,0.23752507491706693
-0.2909551809828135,-6.407028948678117e-05,0.23767841578814838
-0.3152552412009729,-6.406854031989345e-05,0.2367377948938278
-0.3394883852028499,-6.406599899723593e-05,0.23470503764398679
-0.36360558641388263,-6.407222340830236e-05,0.2315845361755074
-0.3875580651268137,-6.406501898403513e-05,0.22738265235600807
-0.4112972836744179,-6.407289494701068e-05,0.22210751732607134
-0.4347750917728243,-6.406393404656714e-05,0.21576952906189203
-0.45794397101006207,-6.407163013772213e-05,0.20838169355475084
-0.48075709986858806,-6.406748145946009e-05,0.19995922269867225
-0.5031682531949825,-6.406920980005226e-05,0.19051901773240937
-0.5251318818416038,-6.406968581388131e-05,0.18007983031772729
-0.5466034428595461,-6.406533424421594e-05,0.1686627637397572
-0.5675395847681546,-6.407290607001077e-05,0.1562912302595633
-0.5878979866249106,-6.406500519083244e-05,0.14299038639158185
-0.6076372498064848,-6.40730179823322e-05,0.12878690260855796
-0.6267172030252689,-6.406460188836983e-05,0.11370933885865951
-0.6450992835739912,-6.407099598353463e-05,0.09778840292202998
-0.6627464741418914,-6.406855709126247e-05,0.0810565917766849
-0.6796229943719163,-6.406847943298682e-05,0.06354772927226743
-0.6956943933828367,-6.407079008467938e-05,0.04529703864321954
-0.7109280483257949,-6.406479884698765e-05,0.02634148258246872
-0.7252933645841325,-6.407337504900183e-05,0.006719693957229248
-0.7387614239983985,-6.406516653611333e-05,-0.013528475069533268
-0.7513047500616774,-6.407290703480326e-05,-0.03436215992258513
-0.7628976991666824,-6.406541200086775e-05,-0.05573927580960841
-0.7735169314876085,-6.407021032836697e-05,-0.07761635265259292
-0.7831412431918697,-6.406962996567157e-05,-0.09994894720856684
-0.7917511544778687,-6.406773668140957e-05,-0.12269193550752398
-0.7993289848563431,-6.407174619920374e-05,-0.14579938217153066
-0.8058593516880029,-6.406438494075892e-05,-0.1692244054883891
-0.811329394574228,-6.407358594683749e-05,-0.19291945887781312
-0.815728321671808,-6.406547561736524e-05,-0.21683653285944818
-0.8190470592254765,-6.407254697926058e-05,-0.24092726769514525
-0.8212786456835485,-6.406631799116096e-05,-0.265142917646356
-0.8224187585048345,-6.406928731847103e-05,-0.28943442543916986
-0.8224655247745771,-6.407033027497691e-05,-0.31375262220075006
-0.8214188595201021,-6.406644499439874e-05,-0.3380483362947729
-0.8192804292589931,-6.407193421971089e-05,-0.36227239081555357
-0.8160543467382103,-6.406356132680584e-05,-0.3863757082891856
-0.8117473784107557,-6.407298764063256e-05,-0.410309512384157
-0.8063684267066488,-6.406541013259139e-05,-0.43402540944221385
-0.7999281135929756,-6.407146539725087e-05,-0.4574753516778795
-0.7924391103656705,-6.406680401762656e-05,-0.4806117409698936
-0.7839166274451337,-6.406782999600173e-05,-0.5033877047575095
-0.7743782230759914,-6.407108635121672e-05,-0.525757229810186
-0.7638432103359016,-6.406591287815011e-05,-0.5476750438215773
-0.7523325781165696,-6.407263123770109e-05,-0.5690965966497625
